date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:02	326/326	---M--	200	added ('OK')	image/png	etag:%225b296fd3-146%22	https://futbolparatodos.net/wp-content/uploads/2018/06/playmini.png	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/uploads/2018/06/playmini.png	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:03	84000/84000	---M--	200	added ('OK')	image/jpeg	etag:%22v4772%22	https://1.bp.blogspot.com/-sfpCnfBG6Dk/YJoXwZktpqI/AAAAAAAAR3E/a_qJqQF6mP8lSc8-sEL2s8PqkbzPtkHvQCLcBGAsYHQ/s0/fondo.jpg	C:/Mis%20lugares%20Web/TN/1.bp.blogspot.com/-sfpCnfBG6Dk/YJoXwZktpqI/AAAAAAAAR3E/a_qJqQF6mP8lSc8-sEL2s8PqkbzPtkHvQCLcBGAsYHQ/s0/fondo.jpg	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:04	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Nov%202022%2019:45:04%20GMT	https://superligafutbol.com/wp-content/uploads/2020/10/11.png	C:/Mis%20lugares%20Web/TN/superligafutbol.com/wp-content/uploads/2020/10/11.a.delayed	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:04	172233/172233	---M--	200	added ('OK')	text/javascript	etag:15984547736790464329	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/Mis%20lugares%20Web/TN/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:04	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%227aa4b84afb7403a4d7ca4ffc8250623a%22	https://connect.facebook.net/es_ES/sdk.js	C:/Mis%20lugares%20Web/TN/connect.facebook.net/es_ES/sdk.js	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:05	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635be162-4d7%22	https://futbolparatodos.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:05	68/68	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263450ff7-4e%22	https://futbolparatodos.net/wp-content/plugins/quick-adsense-reloaded/assets/js/ads.js?x25675	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/plugins/quick-adsense-reloaded/assets/js/ads8a56.js	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:05	18911/18911	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262cf3469-49df%22	https://futbolparatodos.net/wp-includes/js/underscore.min.js?x25675	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-includes/js/underscore.min8a56.js	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:06	641/641	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261226104-281%22	https://futbolparatodos.net/wp-content/themes/hueman/assets/front/js/hu-init.min.js?x25675	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/themes/hueman/assets/front/js/hu-init.min8a56.js	(from https://futbolparatodos.net/tn-todo-noticias-en-vivo/)
16:45:06	77/77	---M--	200	added ('OK')	image/png	etag:%2261226104-4d%22	https://futbolparatodos.net/wp-content/themes/hueman/assets/front/img/opacity-10.png	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/themes/hueman/assets/front/img/opacity-10.png	(from https://futbolparatodos.net/wp-content/themes/hueman/assets/front/css/main.min.css?x25675)
16:45:06	78/78	---M--	200	added ('OK')	image/png	etag:%2261226104-4e%22	https://futbolparatodos.net/wp-content/themes/hueman/assets/front/img/ie/opacity-70.png	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/themes/hueman/assets/front/img/ie/opacity-70.png	(from https://futbolparatodos.net/wp-content/themes/hueman/assets/front/css/main.min.css?x25675)
16:45:06	78/78	---M--	200	added ('OK')	image/png	etag:%2261226104-4e%22	https://futbolparatodos.net/wp-content/themes/hueman/assets/front/img/ie/opacity-80-light.png	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/themes/hueman/assets/front/img/ie/opacity-80-light.png	(from https://futbolparatodos.net/wp-content/themes/hueman/assets/front/css/main.min.css?x25675)
16:45:06	72/72	---M--	200	added ('OK')	image/png	etag:%2261226104-48%22	https://futbolparatodos.net/wp-content/themes/hueman/assets/front/img/pre.png	C:/Mis%20lugares%20Web/TN/futbolparatodos.net/wp-content/themes/hueman/assets/front/img/pre.png	(from https://futbolparatodos.net/wp-content/themes/hueman/assets/front/css/main.min.css?x25675)
